id,text,author_title
1616,żłobie leży któż pobieży kolędować małemu jezusowi chrystusowi narodzonemu pastuszkowie przybywajcie wdzięcznie przygrywajcie panu naszemu zaś sami piosneczkami śpieszmy maleńkiego zobaczmy ubogo narodzony płacze stajni położony ucieszmy naprzód tedy niechaj wszędy zabrzmi świat wesołości posłany dany emmanuel niskości tedy przywitajmy aniołami zaśpiewajmy chwała wysokości witaj panie cóż stanie rozkosze niebieskie opuściłeś zstąpiłeś niskości ziemskie miłość sprawiła człowieka wywyższyła nieba emipryjskie,krzysztof_krawczyk-w_zlobie_lezy
1617,znam twego imienia znam widzenia twych uśmiechów zalotnych pośród spojrzeń przewrotnych znam pamięć twe oczy timbre głosu uroczy faktu zmienia znam twego imienia pośród imion tysiąca poszukuję końca wyraz składanych kilku liter nieznanych wiem całym życiu najbardziej najbardziej kochałem tamtych joanna iwona sylwia aniela elżbieta cecylia kasia balbina wróć mhm x,krzysztof_krawczyk-nie_znam_twego_imienia
1618,halo halo pewno mówisz ciszy czuję powiedz krępuj wiedziałem odmieni czas wiem błąd cóż słów zbyt raz wiem stało spokojny straciłem spokój swój powiedz słów niechaj wiem słuchasz sens cisza dalej trwa rzucam słów wiatr chyba budzi sny bym myślał odpowie odwagi brak telefon milczy głaz powiedz słów wiersz echo moich słów gazety tekst chcę słyszeć głos powiedz powiedz słów niechaj wiem słuchasz sens rzucam słów wiatr milczysz żegnaj goodbye takiego numeru takiego numeru goodbye,krzysztof_krawczyk-powiedz_kilka_slow
1619,dnia życie wciąż gna mija czas dziwnym tłumie trudno zrozumieć toczy gra gra tacy samotni chciałby porwac walc chociaż dawno zakończył bal tacy samotni choć wokół trwa wciąż wielki gwar tłumie samotność zrozumieć chce poznac smak dom spokój zamknij drzwi siądź świat zrozumie tamtym tłumie drodze tacy samotni chciałby porwac walc chociaż dawno zakończył bal tacy samotni choć wokół trwa wciąż wielki gwar tłumie samotność zrozumieć chce poznac smak samotność swych bram wypełnia samotność dnia tacy samotni chciałby porwac walc chociaż dawno zakończył bal tacy samotni choć wokół trwa wciąż wielki gwar tłumie samotność zrozumieć szczęśliwi szczęśliwi,krzysztof_krawczyk-tacy_samotni
1620,wracasz niki rejsu daleka widać ląd ekran spójrz komputer czuwa najmniejszy błąd przydarzył byś zbłądził mgle płyń spokojnie póki czas redzie czeka weźmie byłeś portu bram szybko zbliżmy rzućmy cumy brzeg podróży podróży zatrzyma nikt podróży podróży bajeczne sny krainy pełnej dziwów noc otwarła drzwi aucie siądź droga wolna silnik gra niki dzielny bądź wygodna jazda skończy raz póki czas mocniej naduś gaz podróży podróży zatrzyma nikt podróży podróży bajeczne sny fantazji świat póki czas mocniej naduś gaz póki czas mocniej naduś gaz zatrzyma nikt x póki czas,krzysztof_krawczyk-nie_zatrzyma_nas_nikt
1621,przyjacielu byłeś naprawdę bliski przyjacielu wiesz byłeś brat dałem wiarę dałem spokój dałem gitarę dałem samochód dach głową sypialni wszedłeś przyjacielu przyprowadziłem ulicy nakarmiłem odziałem brat dałem wiarę dałem spokój dałem gitarę dałem samochód żony dałem żonę wziąłeś dał gitarę dał samochód żony dał ju refren pijesz wino pijesz dna późna godzina próżno czekasz dnia chciałbyś rozpłynąć uciec da proszę zostań noc przyjaźń prawa pijesz wino pijesz dna późna godzina próżno czekasz dnia chciałbyś rozpłynąć uciec da spać spokojnie przyjaźni prawa zna przyjacielu wyrazić czuję wytłumaczyć czym przyjaźń twa dałem wiarę dałem spokój dałem gitarę dałem samochód żony dałem żonę wziąłeś przyjacielu byłeś naprawdę bliski przyjacielu wiesz byłeś brat dałem wiarę dałem spokój dałem gitarę dałem samochód żony dałem żonę wziąłeś dał gitarę dał samochód żony dał ju refren pijesz wino pijesz dna późna godzina próżno czekasz dnia chciałbyś rozpłynąć uciec da lepiej zostań noc przyjaźń prawa pijesz wino pijesz dna późna godzina próżno czekasz dnia chciałbyś rozpłynąć uciec da spać spokojnie przyjaźni prawa zna dał gitarę dał samochód żony dał ju,krzysztof_krawczyk-moj_przyjacielu
1622,ułożymy kołysankę składa domy klocków rozrzuconych dywanie nutki historie opowiadać gitara rzuci wielki cień ścianie senne misie mrużą oczka ziewają śpią książeczki obrazkami stoliku bajki bajkom kołysanki swe śpiewają chcesz posłuchać posłuchamy cichu syneczku kocham tato tyś świat syneczku mały niebieskie morza góry białe tyś świat ogromny syneczku mały pora spać tyś świat syneczku mały niebieskie morza góry białe tyś świat ogromny syneczku mały pora spać bolek lolkiem pobiegli zdrzemnąć dobranocka kołderką śpi puchową lampy chrapią ciemno bój kołysanka syneczku kocham tato tyś świat syneczku mały niebieskie morza góry białe tyś świat ogromny syneczku mały pora spać tyś świat syneczku mały niebieskie morza góry białe tyś świat ogromny syneczku mały pora spać,krzysztof_krawczyk-kolysanka_dla_syna
1623,dziewczyny mojej przeznaczam tyś lutnią dzwonkiem drzwiami słyszę codziennie wracasz choć masz swoją torebkę kluczami niewidzialnie granicę przekraczam mej tęsknocie imię miłość losu koleje odwraca szukających przytuli przyjmie jesteś miss świata wiesz jesteś najwięcej rękę serca przykładasz mówiąc biegłam chciałam prędzej dziewczyny mojej przeznaczam uczysz uczę słyszę kroki powracasz sercem otworzyć kluczem przejdą noce wieczory ranki zbledną usta oczu kolory wspomnień zamknę każde słowo zabiorę jesteś miss świata wiesz jesteś najwięcej rękę serca przykładasz mówiąc biegłam chciałam prędzej,krzysztof_krawczyk-dla_mojej_dziewczyny
1624,zamknij świat klucz wróć żal siebie rzuć wróć wciąż pamiętam tamtych wygnaj serca chłód wróć najkrótszą dróg wróć wciąż pamiętam tamtych tamtych dzieje chce dzieje chce źle kupię obrączki żyjemy stracony czas wróć kiedyś raz wróć wciąż pamiętam tamtych tamtych burzy wraca słońce nocy dzień ziemie lato wróć wiem całym życiu najbardziej najbardziej kochałem tamtych tamtych dzieje zamknij świat klucz,krzysztof_krawczyk-pamietam_ciebie_z_tamtych_lat
1625,niegdyś król miał swój dwór córkę piękną niby cud każdej bajce rycerz zuch wbrew mocy złej smokiem uporał zaśnij synku rękę daj otulę kołderką przyśni świata kraj chmurach śpi słoneczko kiedyś bajkę tę usłyszy syn uśnij synku pięknie śnij pamiętaj król rycerz zuch ogniem buchający smok bajka potrzebna abyś mógł wbrew mocom złym kogoś uśmiechnąć zaśnij synku rękę daj otulę kołderką przyśni świata kraj chmurach śpi słoneczko kiedyś bajkę tę usłyszy syn uśnij synku pięknie śnij,krzysztof_krawczyk-byl_sobie_krol
1626,uniosę światło dotyk cienia spojrzenie nagłe wśród ulicy podanie ręki – lekkość nieba nagość wstydzisz uniosę czas – rysy wierne błękit nurza trawie piękne niepiękne wezmę zostawię pójdę odmienioną bezdroży nocy ścieżką dnia będziesz blisko będziesz chwile chwile trwa potem zgubię podróży wśród ludzi nagle zginiesz powtórzy uniosę pejzaż póki żyję bukiet pamięci zmienia kolory zdarzeń – słów motyle każdą chwile imienia uniosę radość – dnia urodę ostatni list pierwszy taniec potem wezmę – zostawię pójdę odmienioną bezdroży nocy ścieżką dnia będziesz blisko będziesz chwile chwile trwa potem zgubię podróży wśród ludzi nagle zginiesz powtórzy,krzysztof_krawczyk-bedzie_tak_jak_jest
1627,widocznie miało skoro zdarzyło długo byłem spotkałem oczach twych błysk uśmiech ust ulotny żart doprawdy tyle wart świat gwiazdy niebie obudził sympatię los razu jaśniej milej przyjemniej zjawia smutek gaśnie serca topnieją wosk pięknej baśni codziennie pogodniej uśmiecha świat radość niesiesz dnia mały flirt miał trwać dni chcemy iść życie razem szukam mych snach wiem jesteś codziennie biegnę tchu wciąż samo powtarzać obudził sympatię los razu jaśniej milej przyjemniej zjawia smutek gaśnie serca topnieją wosk pięknej baśni codziennie pogodniej uśmiecha świat radość niesiesz dnia obudził sympatię los razu jaśniej milej przyjemniej zjawia smutek gaśnie serca topnieją wosk pięknej baśni codziennie pogodniej uśmiecha świat milej przyjemniej milej przyjemniej radość niesiesz dnia codziennie,krzysztof_krawczyk-w_tobie_i_we_mnie
1628,m so young and you re so old this darling ve been told don t care just what they say cause forever will pray you and will be as free as the birds up in the trees oh please stay me diana thrills get when you hold me close oh darling you re the most love you but you love me oh diana can t you see love you with all heart and hope ll never apart oh please stay with me diana oh darling oh lover tell me that there is other love you with heart oh oh oh oh oh oh oh oh oh oh oh oh oh oh only you can take heart only you can tear it apart when you hold me in your loving arms can feel you giving all your charms hold me darling ho ho hold me tight and squeeze me baby with all your might oh please stay me diana oh please diana oh please diana,krzysztof_krawczyk-diana
1629,dzień naszym dniem sen doczekał spełnienia śmiech śmiechu wart wśród tylu dróg prowadzi los drogi zmienia siebie czas zawróci tamtej drogi czas jesteś deszcz pełen łez płacz przynosił ukojenie każda noc rodziła dzień tamten czas pozwolił blisko siebie siebie czas zawróci tamtej drogi czas jesteś siebie czas zawróci tamtej drogi czas jesteś x,krzysztof_krawczyk-tylko_ty__tylko_ja
1630,będziesz moją żoną umiłowaną poślubioną wówczas ogród otworzy ogród świetlisty pełen zorzy rozwonią kwietne sady pachnąć winogrady róże śliczne powoje całować włosy pójdziemy cisi zamyśleni wsród złotych przymgleń promieni pójdziemy wolno alejami pomiędzy drzewa cisi sami gałązki zwisać narcyzy piąć srebrną grzędą padnie biały kwiat lipowy rozkochane głowy ubiorę błękit kwiatów niezopominek bławatów ustroję paproć młodą świat rozświetlę twa urodą pójdziemy cisi zamysleni wśród złotych przymgleń promieni pójdziemy ogród pełen zorzy kędy drzwi miłość otworzy,krzysztof_krawczyk-a_kiedy_bedziesz_moja_zona
1631,szybą mrugają gwiazdy przemknie meteor tuż tuż sami popatrzcie ziemi widać sprawdźmy wielki monitor błysnął chwilą zgasł zmienić bezpiecznik synku znasz widzisz tato dziwne pojazdy otaczają rakietę trzech stron trajektorii zbaczamy komputer popełnił błąd ojej tato patrzcie gasną baterie słoneczne słuchawkach słychać radar działa obraz śladu znikł,krzysztof_krawczyk-uprowadzenie
1632,uśmiechnięta przykrych pamięta słów dnia dzień wierniejsza dnia dzień piękniejsza snu x chcesz mieć miłą dziewczynę poszukaj halinę kocham imię halinę domu wysprzątane dżinsy załatane mig narzeka powrót czeka drzwi chcesz mieć dobrą dziewczynę wybierz halinę kocham imię halinę chcesz mieć klasa dziewczynę wybierz halinę kocham imię halinę ooo chcesz mieć klasa dziewczynę wybierz halinę kocham imię halinę chcesz mieć klasa dziewczynę wybierz halinę lubię imię halinę uśmiechnięta myśli odgaduje lot pamiętam końcu kocham chcesz mieć klasa dziewczynę wybierz halinę kocham imię halinę chcesz mieć klasa dziewczynę wybierz halinę lubię imię halinę halinę,krzysztof_krawczyk-halina
1633,pytasz miłość piosenkach sprzed gorąca znalazła sekwana wiosna zbudziła dzień oddech ranem poczułem tuż paryż połączył paryż melodia paryż noc głęboka daje spać śpiewne miasto szczęściu śpiewa twarze szczęśliwe mijaniu nocy dni drogi wiodą paryż snu zdaje mamy miasto stóp sekwany brzeg sainte chapelle notre dame sacre coeur spojrzenie obrosło champs elysées plac pigal paryż połączył paryż melodia paryż noc głęboka daje spać paryż oczy paryż oddech paryż pożegnasz będziesz kochać,krzysztof_krawczyk-paryz_i_my
1634,życie da żyć wygasa ogień serc jesteś trudne dni pozwalasz żyć zbudowałem dom przystanią podróżą dziwny świat czeka życie barw radość smutek śmiech łzy umieć czerpać daje żyć prawda traci sens głupota królem cenę mamy własny świat tęczy zapomnianych barw znajdujemy własny świat zapomnieniu giną łzy chce dalej żyć życie barw radość smutek śmiech łzy umieć czerpać daje żyć życie barw najpiękniejszą jesteś umiesz rozjaśnić świat trudno żyć,krzysztof_krawczyk-zycie_ma_tak_wiele_barw
1635,życie muzyka uśmiecham płaczę czas umyka kruchy sen serce rytmem wciąż bije źle nadzieją wciąż żyję złem chowam życie muzyka potrafię zrozumieć siebie nagle znika błądzę mgle serce rytmem wciąż bije źle nadzieją wciąż żyję złem chowam wsłuchaj czuły szept drogę śpiew weź serce rytmem wciąż bije źle nadzieją wciąż żyję złem chowam złem chowam,krzysztof_krawczyk-zycie_jak_muzyka
1636,odchodzi kradnie sny zostaje zbiera łzy wiesz wiem milczymy wiem wiesz brakuje słów odwracamy wzrok łatwiej znieść nieprawdziwy smutek nerwowy śmiech zatrzymajmy dobrych chwil czym śnić wybacza niechby chciał wybaczenia poznać smak pamięta niechby mógł niepamięci poznać cud wiesz wiem milczymy wiem wiesz brakuje słów odwracamy wzrok łatwiej znieść nieprawdziwy smutek nerwowy śmiech zatrzymajmy dobrych chwil czym śnić odwracamy wzrok łatwiej znieść nieprawdziwy smutek nerwowy śmiech zatrzymajmy dobrych chwil czym śnić,krzysztof_krawczyk-kto_odchodzi_kradnie_sny
